date,overlay_id,base_fund_id,family,method,variant,gross_return,turnover,transaction_cost,net_return,is_rebalance
2021-01-04,equity_equal_weight__plain_vader_naive,equity_equal_weight,Equity,Equal Weight,plain_vader_naive,-0.013964993735134112,0,0,-0.013964993735134157,True
2021-01-04,equity_equal_weight__finance_vader_naive,equity_equal_weight,Equity,Equal Weight,finance_vader_naive,-0.01389932850011393,0,0,-0.013899328500113883,True
2021-01-04,equity_equal_weight__evidence_aware_finance,equity_equal_weight,Equity,Equal Weight,evidence_aware_finance,-0.013828928908493699,0,0,-0.013828928908493743,True
2021-01-04,equity_minimum_variance__plain_vader_naive,equity_minimum_variance,Equity,Minimum Variance,plain_vader_naive,0.0020983400918410818,0,0,0.0020983400918410666,True
2021-01-04,equity_minimum_variance__finance_vader_naive,equity_minimum_variance,Equity,Minimum Variance,finance_vader_naive,0.0020987747524179473,0,0,0.0020987747524179312,True
2021-01-04,equity_minimum_variance__evidence_aware_finance,equity_minimum_variance,Equity,Minimum Variance,evidence_aware_finance,0.0022484380063311576,0,0,0.0022484380063312326,True
2021-01-04,equity_maximum_sharpe__plain_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,plain_vader_naive,-0.002771476265176221,0,0,-0.0027714762651762648,True
2021-01-04,equity_maximum_sharpe__finance_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,finance_vader_naive,-0.0027838080147698121,0,0,-0.0027838080147698507,True
2021-01-04,equity_maximum_sharpe__evidence_aware_finance,equity_maximum_sharpe,Equity,Maximum Sharpe,evidence_aware_finance,-0.0030337723783389965,0,0,-0.0030337723783390169,True
2021-01-04,equity_risk_parity__plain_vader_naive,equity_risk_parity,Equity,Risk Parity,plain_vader_naive,-0.012263373388193647,0,0,-0.01226337338819361,True
2021-01-04,equity_risk_parity__finance_vader_naive,equity_risk_parity,Equity,Risk Parity,finance_vader_naive,-0.012205291652302327,0,0,-0.01220529165230233,True
2021-01-04,equity_risk_parity__evidence_aware_finance,equity_risk_parity,Equity,Risk Parity,evidence_aware_finance,-0.012084190665248663,0,0,-0.012084190665248684,True
2021-01-04,combined_equal_weight__plain_vader_naive,combined_equal_weight,Combined,Equal Weight,plain_vader_naive,-0.0041106960737417354,0,0,-0.0041106960737417042,True
2021-01-04,combined_equal_weight__finance_vader_naive,combined_equal_weight,Combined,Equal Weight,finance_vader_naive,-0.0040559750445582562,0,0,-0.0040559750445582354,True
2021-01-04,combined_equal_weight__evidence_aware_finance,combined_equal_weight,Combined,Equal Weight,evidence_aware_finance,-0.003997308718208064,0,0,-0.0039973087182080258,True
2021-01-04,combined_minimum_variance__plain_vader_naive,combined_minimum_variance,Combined,Minimum Variance,plain_vader_naive,0.0020982955148172978,0,0,0.0020982955148172167,True
2021-01-04,combined_minimum_variance__finance_vader_naive,combined_minimum_variance,Combined,Minimum Variance,finance_vader_naive,0.0020987301903509178,0,0,0.0020987301903510058,True
2021-01-04,combined_minimum_variance__evidence_aware_finance,combined_minimum_variance,Combined,Minimum Variance,evidence_aware_finance,0.0022483916587122572,0,0,0.0022483916587121566,True
2021-01-04,combined_maximum_sharpe__plain_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,plain_vader_naive,0.026913445309301065,0,0,0.026913445309300954,True
2021-01-04,combined_maximum_sharpe__finance_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,finance_vader_naive,0.026887560728625727,0,0,0.026887560728625637,True
2021-01-04,combined_maximum_sharpe__evidence_aware_finance,combined_maximum_sharpe,Combined,Maximum Sharpe,evidence_aware_finance,0.026603235946950892,0,0,0.026603235946950798,True
2021-01-04,combined_risk_parity__plain_vader_naive,combined_risk_parity,Combined,Risk Parity,plain_vader_naive,-0.0058115035540588621,0,0,-0.0058115035540589055,True
2021-01-04,combined_risk_parity__finance_vader_naive,combined_risk_parity,Combined,Risk Parity,finance_vader_naive,-0.0057598233915301406,0,0,-0.0057598233915301389,True
2021-01-04,combined_risk_parity__evidence_aware_finance,combined_risk_parity,Combined,Risk Parity,evidence_aware_finance,-0.0056504482483419795,0,0,-0.0056504482483419327,True
2021-01-05,equity_equal_weight__plain_vader_naive,equity_equal_weight,Equity,Equal Weight,plain_vader_naive,0.012515168361682396,0,0,0.012515168361682427,False
2021-01-05,equity_equal_weight__finance_vader_naive,equity_equal_weight,Equity,Equal Weight,finance_vader_naive,0.012639803071824758,0,0,0.012639803071824662,False
2021-01-05,equity_equal_weight__evidence_aware_finance,equity_equal_weight,Equity,Equal Weight,evidence_aware_finance,0.012686484608814148,0,0,0.012686484608814164,False
2021-01-05,equity_minimum_variance__plain_vader_naive,equity_minimum_variance,Equity,Minimum Variance,plain_vader_naive,0.0015313152041509274,0,0,0.0015313152041509515,False
2021-01-05,equity_minimum_variance__finance_vader_naive,equity_minimum_variance,Equity,Minimum Variance,finance_vader_naive,0.0015380070583501651,0,0,0.0015380070583501659,False
2021-01-05,equity_minimum_variance__evidence_aware_finance,equity_minimum_variance,Equity,Minimum Variance,evidence_aware_finance,0.0014774740460919457,0,0,0.0014774740460918867,False
2021-01-05,equity_maximum_sharpe__plain_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,plain_vader_naive,0.0067660696546195821,0,0,0.0067660696546196775,False
2021-01-05,equity_maximum_sharpe__finance_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,finance_vader_naive,0.0067489213970228544,0,0,0.0067489213970228779,False
2021-01-05,equity_maximum_sharpe__evidence_aware_finance,equity_maximum_sharpe,Equity,Maximum Sharpe,evidence_aware_finance,0.0065296388114330466,0,0,0.0065296388114330917,False
2021-01-05,equity_risk_parity__plain_vader_naive,equity_risk_parity,Equity,Risk Parity,plain_vader_naive,0.0088556320804105519,0,0,0.0088556320804105138,False
2021-01-05,equity_risk_parity__finance_vader_naive,equity_risk_parity,Equity,Risk Parity,finance_vader_naive,0.0089367456472772278,0,0,0.008936745647277311,False
2021-01-05,equity_risk_parity__evidence_aware_finance,equity_risk_parity,Equity,Risk Parity,evidence_aware_finance,0.0089424555280797208,0,0,0.0089424555280797069,False
2021-01-05,combined_equal_weight__plain_vader_naive,combined_equal_weight,Combined,Equal Weight,plain_vader_naive,0.018750369323620376,0,0,0.018750369323620397,False
2021-01-05,combined_equal_weight__finance_vader_naive,combined_equal_weight,Combined,Equal Weight,finance_vader_naive,0.018852862479492017,0,0,0.018852862479491916,False
2021-01-05,combined_equal_weight__evidence_aware_finance,combined_equal_weight,Combined,Equal Weight,evidence_aware_finance,0.01889101380251482,0,0,0.0188910138025149,False
2021-01-05,combined_minimum_variance__plain_vader_naive,combined_minimum_variance,Combined,Minimum Variance,plain_vader_naive,0.0015313158427334678,0,0,0.0015313158427334717,False
2021-01-05,combined_minimum_variance__finance_vader_naive,combined_minimum_variance,Combined,Minimum Variance,finance_vader_naive,0.0015380076739108105,0,0,0.0015380076739108794,False
2021-01-05,combined_minimum_variance__evidence_aware_finance,combined_minimum_variance,Combined,Minimum Variance,evidence_aware_finance,0.0014774741362724594,0,0,0.0014774741362724164,False
2021-01-05,combined_maximum_sharpe__plain_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,plain_vader_naive,0.044457679280636674,0,0,0.044457679280636597,False
2021-01-05,combined_maximum_sharpe__finance_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,finance_vader_naive,0.044442509119231234,0,0,0.04444250911923131,False
2021-01-05,combined_maximum_sharpe__evidence_aware_finance,combined_maximum_sharpe,Combined,Maximum Sharpe,evidence_aware_finance,0.04427581917247695,0,0,0.044275819172477027,False
2021-01-05,combined_risk_parity__plain_vader_naive,combined_risk_parity,Combined,Risk Parity,plain_vader_naive,0.013396830848344725,0,0,0.013396830848344754,False
2021-01-05,combined_risk_parity__finance_vader_naive,combined_risk_parity,Combined,Risk Parity,finance_vader_naive,0.013469220529299959,0,0,0.013469220529299886,False
2021-01-05,combined_risk_parity__evidence_aware_finance,combined_risk_parity,Combined,Risk Parity,evidence_aware_finance,0.013472148833873092,0,0,0.013472148833873154,False
2021-01-06,equity_equal_weight__plain_vader_naive,equity_equal_weight,Equity,Equal Weight,plain_vader_naive,0.013887141109589284,0,0,0.013887141109589329,False
2021-01-06,equity_equal_weight__finance_vader_naive,equity_equal_weight,Equity,Equal Weight,finance_vader_naive,0.01388161083098308,0,0,0.01388161083098316,False
2021-01-06,equity_equal_weight__evidence_aware_finance,equity_equal_weight,Equity,Equal Weight,evidence_aware_finance,0.013720242762426206,0,0,0.013720242762426116,False
2021-01-06,equity_minimum_variance__plain_vader_naive,equity_minimum_variance,Equity,Minimum Variance,plain_vader_naive,0.0058241279066184636,0,0,0.0058241279066184592,False
2021-01-06,equity_minimum_variance__finance_vader_naive,equity_minimum_variance,Equity,Minimum Variance,finance_vader_naive,0.0058408962338965444,0,0,0.0058408962338964976,False
2021-01-06,equity_minimum_variance__evidence_aware_finance,equity_minimum_variance,Equity,Minimum Variance,evidence_aware_finance,0.0059663784550004701,0,0,0.0059663784550003651,False
2021-01-06,equity_maximum_sharpe__plain_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,plain_vader_naive,-0.01016249558161385,0,0,-0.010162495581613862,False
2021-01-06,equity_maximum_sharpe__finance_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,finance_vader_naive,-0.010189781774898297,0,0,-0.010189781774898266,False
2021-01-06,equity_maximum_sharpe__evidence_aware_finance,equity_maximum_sharpe,Equity,Maximum Sharpe,evidence_aware_finance,-0.010466687954890511,0,0,-0.010466687954890475,False
2021-01-06,equity_risk_parity__plain_vader_naive,equity_risk_parity,Equity,Risk Parity,plain_vader_naive,0.010802429154459336,0,0,0.010802429154459281,False
2021-01-06,equity_risk_parity__finance_vader_naive,equity_risk_parity,Equity,Risk Parity,finance_vader_naive,0.010790483684975002,0,0,0.010790483684975039,False
2021-01-06,equity_risk_parity__evidence_aware_finance,equity_risk_parity,Equity,Risk Parity,evidence_aware_finance,0.010723715326453609,0,0,0.010723715326453664,False
2021-01-06,combined_equal_weight__plain_vader_naive,combined_equal_weight,Combined,Equal Weight,plain_vader_naive,0.046978747460859269,0,0,0.046978747460859172,False
2021-01-06,combined_equal_weight__finance_vader_naive,combined_equal_weight,Combined,Equal Weight,finance_vader_naive,0.046969065367384523,0,0,0.046969065367384433,False
2021-01-06,combined_equal_weight__evidence_aware_finance,combined_equal_weight,Combined,Equal Weight,evidence_aware_finance,0.046833542403335177,0,0,0.04683354240333526,False
2021-01-06,combined_minimum_variance__plain_vader_naive,combined_minimum_variance,Combined,Minimum Variance,plain_vader_naive,0.0058240741182547838,0,0,0.0058240741182546962,False
2021-01-06,combined_minimum_variance__finance_vader_naive,combined_minimum_variance,Combined,Minimum Variance,finance_vader_naive,0.0058408425056590387,0,0,0.0058408425056590829,False
2021-01-06,combined_minimum_variance__evidence_aware_finance,combined_minimum_variance,Combined,Minimum Variance,evidence_aware_finance,0.0059663239325834574,0,0,0.0059663239325835615,False
2021-01-06,combined_maximum_sharpe__plain_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,plain_vader_naive,0.12064965108465574,0,0,0.12064965108465575,False
2021-01-06,combined_maximum_sharpe__finance_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,finance_vader_naive,0.12065698849412017,0,0,0.12065698849412021,False
2021-01-06,combined_maximum_sharpe__evidence_aware_finance,combined_maximum_sharpe,Combined,Maximum Sharpe,evidence_aware_finance,0.1207376216163175,0,0,0.1207376216163174,False
2021-01-06,combined_risk_parity__plain_vader_naive,combined_risk_parity,Combined,Risk Parity,plain_vader_naive,0.033651759007148431,0,0,0.033651759007148341,False
2021-01-06,combined_risk_parity__finance_vader_naive,combined_risk_parity,Combined,Risk Parity,finance_vader_naive,0.033639530420337398,0,0,0.033639530420337405,False
2021-01-06,combined_risk_parity__evidence_aware_finance,combined_risk_parity,Combined,Risk Parity,evidence_aware_finance,0.033577557032025904,0,0,0.033577557032025807,False
2021-01-07,equity_equal_weight__plain_vader_naive,equity_equal_weight,Equity,Equal Weight,plain_vader_naive,0.0097624731093724562,0,0,0.0097624731093723938,False
2021-01-07,equity_equal_weight__finance_vader_naive,equity_equal_weight,Equity,Equal Weight,finance_vader_naive,0.0097624774901549898,0,0,0.0097624774901550193,False
2021-01-07,equity_equal_weight__evidence_aware_finance,equity_equal_weight,Equity,Equal Weight,evidence_aware_finance,0.0097767990104989343,0,0,0.0097767990104988822,False
2021-01-07,equity_minimum_variance__plain_vader_naive,equity_minimum_variance,Equity,Minimum Variance,plain_vader_naive,0.0064518226149308158,0,0,0.0064518226149308244,False
2021-01-07,equity_minimum_variance__finance_vader_naive,equity_minimum_variance,Equity,Minimum Variance,finance_vader_naive,0.0064546745712475316,0,0,0.0064546745712474873,False
2021-01-07,equity_minimum_variance__evidence_aware_finance,equity_minimum_variance,Equity,Minimum Variance,evidence_aware_finance,0.0064900638314307523,0,0,0.0064900638314306924,False
2021-01-07,equity_maximum_sharpe__plain_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,plain_vader_naive,0.019349499738732442,0,0,0.019349499738732456,False
2021-01-07,equity_maximum_sharpe__finance_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,finance_vader_naive,0.019347010485137421,0,0,0.019347010485137428,False
2021-01-07,equity_maximum_sharpe__evidence_aware_finance,equity_maximum_sharpe,Equity,Maximum Sharpe,evidence_aware_finance,0.019279348675924488,0,0,0.019279348675924401,False
2021-01-07,equity_risk_parity__plain_vader_naive,equity_risk_parity,Equity,Risk Parity,plain_vader_naive,0.0088013949879872117,0,0,0.0088013949879872655,False
2021-01-07,equity_risk_parity__finance_vader_naive,equity_risk_parity,Equity,Risk Parity,finance_vader_naive,0.0087996006413515755,0,0,0.008799600641351546,False
2021-01-07,equity_risk_parity__evidence_aware_finance,equity_risk_parity,Equity,Risk Parity,evidence_aware_finance,0.0088109896331588777,0,0,0.008810989633158961,False
2021-01-07,combined_equal_weight__plain_vader_naive,combined_equal_weight,Combined,Equal Weight,plain_vader_naive,0.0074725126872307313,0,0,0.0074725126872308145,False
2021-01-07,combined_equal_weight__finance_vader_naive,combined_equal_weight,Combined,Equal Weight,finance_vader_naive,0.0074728511615053941,0,0,0.0074728511615054227,False
2021-01-07,combined_equal_weight__evidence_aware_finance,combined_equal_weight,Combined,Equal Weight,evidence_aware_finance,0.0074841486895669603,0,0,0.0074841486895669274,False
2021-01-07,combined_minimum_variance__plain_vader_naive,combined_minimum_variance,Combined,Minimum Variance,plain_vader_naive,0.0064518214020203779,0,0,0.0064518214020203857,False
2021-01-07,combined_minimum_variance__finance_vader_naive,combined_minimum_variance,Combined,Minimum Variance,finance_vader_naive,0.0064546732716173148,0,0,0.0064546732716173061,False
2021-01-07,combined_minimum_variance__evidence_aware_finance,combined_minimum_variance,Combined,Minimum Variance,evidence_aware_finance,0.0064900619872226813,0,0,0.0064900619872225729,False
2021-01-07,combined_maximum_sharpe__plain_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,plain_vader_naive,0.0085090881412418096,0,0,0.0085090881412417385,False
2021-01-07,combined_maximum_sharpe__finance_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,finance_vader_naive,0.0084900995596174991,0,0,0.0084900995596175477,False
2021-01-07,combined_maximum_sharpe__evidence_aware_finance,combined_maximum_sharpe,Combined,Maximum Sharpe,evidence_aware_finance,0.0082814159599094838,0,0,0.0082814159599093884,False
2021-01-07,combined_risk_parity__plain_vader_naive,combined_risk_parity,Combined,Risk Parity,plain_vader_naive,0.0077407077558417411,0,0,0.0077407077558417914,False
2021-01-07,combined_risk_parity__finance_vader_naive,combined_risk_parity,Combined,Risk Parity,finance_vader_naive,0.0077395685130300911,0,0,0.0077395685130301484,False
2021-01-07,combined_risk_parity__evidence_aware_finance,combined_risk_parity,Combined,Risk Parity,evidence_aware_finance,0.0077483560091115445,0,0,0.0077483560091116122,False
2021-01-08,equity_equal_weight__plain_vader_naive,equity_equal_weight,Equity,Equal Weight,plain_vader_naive,0.0028750317731717863,0,0,0.0028750317731718322,False
2021-01-08,equity_equal_weight__finance_vader_naive,equity_equal_weight,Equity,Equal Weight,finance_vader_naive,0.0028513459459496944,0,0,0.0028513459459496016,False
2021-01-08,equity_equal_weight__evidence_aware_finance,equity_equal_weight,Equity,Equal Weight,evidence_aware_finance,0.0027040437266439986,0,0,0.002704043726643901,False
2021-01-08,equity_minimum_variance__plain_vader_naive,equity_minimum_variance,Equity,Minimum Variance,plain_vader_naive,-0.0025118289052382219,0,0,-0.002511828905238267,False
2021-01-08,equity_minimum_variance__finance_vader_naive,equity_minimum_variance,Equity,Minimum Variance,finance_vader_naive,-0.0024867471601115495,0,0,-0.0024867471601115465,False
2021-01-08,equity_minimum_variance__evidence_aware_finance,equity_minimum_variance,Equity,Minimum Variance,evidence_aware_finance,-0.0025133272350712425,0,0,-0.0025133272350712499,False
2021-01-08,equity_maximum_sharpe__plain_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,plain_vader_naive,-0.0039768653239856755,0,0,-0.0039768653239856677,False
2021-01-08,equity_maximum_sharpe__finance_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,finance_vader_naive,-0.0039766213122095356,0,0,-0.0039766213122095495,False
2021-01-08,equity_maximum_sharpe__evidence_aware_finance,equity_maximum_sharpe,Equity,Maximum Sharpe,evidence_aware_finance,-0.0039012500319157276,0,0,-0.0039012500319157706,False
2021-01-08,equity_risk_parity__plain_vader_naive,equity_risk_parity,Equity,Risk Parity,plain_vader_naive,0.0028863459004452967,0,0,0.0028863459004453418,False
2021-01-08,equity_risk_parity__finance_vader_naive,equity_risk_parity,Equity,Risk Parity,finance_vader_naive,0.0028683386350888034,0,0,0.0028683386350887297,False
2021-01-08,equity_risk_parity__evidence_aware_finance,equity_risk_parity,Equity,Risk Parity,evidence_aware_finance,0.0027314700373377455,0,0,0.0027314700373377576,False
2021-01-08,combined_equal_weight__plain_vader_naive,combined_equal_weight,Combined,Equal Weight,plain_vader_naive,0.00041505866008321275,0,0,0.00041505866008328951,False
2021-01-08,combined_equal_weight__finance_vader_naive,combined_equal_weight,Combined,Equal Weight,finance_vader_naive,0.00039656652782868489,0,0,0.00039656652782871227,False
2021-01-08,combined_equal_weight__evidence_aware_finance,combined_equal_weight,Combined,Equal Weight,evidence_aware_finance,0.00027926768576981299,0,0,0.00027926768576991279,False
2021-01-08,combined_minimum_variance__plain_vader_naive,combined_minimum_variance,Combined,Minimum Variance,plain_vader_naive,-0.0025118186658138397,0,0,-0.0025118186658138475,False
2021-01-08,combined_minimum_variance__finance_vader_naive,combined_minimum_variance,Combined,Minimum Variance,finance_vader_naive,-0.0024867369797631272,0,0,-0.0024867369797630934,False
2021-01-08,combined_minimum_variance__evidence_aware_finance,combined_minimum_variance,Combined,Minimum Variance,evidence_aware_finance,-0.0025133169524763394,0,0,-0.0025133169524763632,False
2021-01-08,combined_maximum_sharpe__plain_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,plain_vader_naive,-0.0045448742718857483,0,0,-0.0045448742718857682,False
2021-01-08,combined_maximum_sharpe__finance_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,finance_vader_naive,-0.0045401784703588705,0,0,-0.0045401784703589243,False
2021-01-08,combined_maximum_sharpe__evidence_aware_finance,combined_maximum_sharpe,Combined,Maximum Sharpe,evidence_aware_finance,-0.0044885951588647553,0,0,-0.0044885951588647943,False
2021-01-08,combined_risk_parity__plain_vader_naive,combined_risk_parity,Combined,Risk Parity,plain_vader_naive,0.0012279398658053878,0,0,0.0012279398658054941,False
2021-01-08,combined_risk_parity__finance_vader_naive,combined_risk_parity,Combined,Risk Parity,finance_vader_naive,0.0012128091770990967,0,0,0.0012128091770990945,False
2021-01-08,combined_risk_parity__evidence_aware_finance,combined_risk_parity,Combined,Risk Parity,evidence_aware_finance,0.0010948174588626806,0,0,0.0010948174588627513,False
2021-01-11,equity_equal_weight__plain_vader_naive,equity_equal_weight,Equity,Equal Weight,plain_vader_naive,0.00016414329244963157,0,0,0.00016414329244973658,False
2021-01-11,equity_equal_weight__finance_vader_naive,equity_equal_weight,Equity,Equal Weight,finance_vader_naive,0.00024122227509246826,0,0,0.00024122227509248972,False
2021-01-11,equity_equal_weight__evidence_aware_finance,equity_equal_weight,Equity,Equal Weight,evidence_aware_finance,0.00026745354268193332,0,0,0.00026745354268187249,False
2021-01-11,equity_minimum_variance__plain_vader_naive,equity_minimum_variance,Equity,Minimum Variance,plain_vader_naive,0.00051627395321464202,0,0,0.0005162739532147409,False
2021-01-11,equity_minimum_variance__finance_vader_naive,equity_minimum_variance,Equity,Minimum Variance,finance_vader_naive,0.00054181176412094762,0,0,0.00054181176412093635,False
2021-01-11,equity_minimum_variance__evidence_aware_finance,equity_minimum_variance,Equity,Minimum Variance,evidence_aware_finance,0.00040459606666234872,0,0,0.00040459606666232162,False
2021-01-11,equity_maximum_sharpe__plain_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,plain_vader_naive,-0.0015176289051919217,0,0,-0.0015176289051919145,False
2021-01-11,equity_maximum_sharpe__finance_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,finance_vader_naive,-0.0015126986646626891,0,0,-0.0015126986646626372,False
2021-01-11,equity_maximum_sharpe__evidence_aware_finance,equity_maximum_sharpe,Equity,Maximum Sharpe,evidence_aware_finance,-0.0014142817521088397,0,0,-0.0014142817521088924,False
2021-01-11,equity_risk_parity__plain_vader_naive,equity_risk_parity,Equity,Risk Parity,plain_vader_naive,-0.00088369505936270463,0,0,-0.0008836950593626991,False
2021-01-11,equity_risk_parity__finance_vader_naive,equity_risk_parity,Equity,Risk Parity,finance_vader_naive,-0.00081367153874619357,0,0,-0.00081367153874623011,False
2021-01-11,equity_risk_parity__evidence_aware_finance,equity_risk_parity,Equity,Risk Parity,evidence_aware_finance,-0.00077999687375492933,0,0,-0.00077999687375496229,False
2021-01-11,combined_equal_weight__plain_vader_naive,combined_equal_weight,Combined,Equal Weight,plain_vader_naive,-0.024038219443220373,0,0,-0.024038219443220377,False
2021-01-11,combined_equal_weight__finance_vader_naive,combined_equal_weight,Combined,Equal Weight,finance_vader_naive,-0.023973616236552319,0,0,-0.023973616236552364,False
2021-01-11,combined_equal_weight__evidence_aware_finance,combined_equal_weight,Combined,Equal Weight,evidence_aware_finance,-0.023956056566102637,0,0,-0.023956056566102668,False
2021-01-11,combined_minimum_variance__plain_vader_naive,combined_minimum_variance,Combined,Minimum Variance,plain_vader_naive,0.00051628345747420693,0,0,0.00051628345747412041,False
2021-01-11,combined_minimum_variance__finance_vader_naive,combined_minimum_variance,Combined,Minimum Variance,finance_vader_naive,0.00054182131483768029,0,0,0.00054182131483759832,False
2021-01-11,combined_minimum_variance__evidence_aware_finance,combined_minimum_variance,Combined,Minimum Variance,evidence_aware_finance,0.00040460638401560741,0,0,0.00040460638401551563,False
2021-01-11,combined_maximum_sharpe__plain_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,plain_vader_naive,-0.049731734904569169,0,0,-0.049731734904569169,False
2021-01-11,combined_maximum_sharpe__finance_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,finance_vader_naive,-0.04971933012601297,0,0,-0.049719330126012928,False
2021-01-11,combined_maximum_sharpe__evidence_aware_finance,combined_maximum_sharpe,Combined,Maximum Sharpe,evidence_aware_finance,-0.049582953295942048,0,0,-0.049582953295942089,False
2021-01-11,combined_risk_parity__plain_vader_naive,combined_risk_parity,Combined,Risk Parity,plain_vader_naive,-0.01802111581064348,0,0,-0.018021115810643473,False
2021-01-11,combined_risk_parity__finance_vader_naive,combined_risk_parity,Combined,Risk Parity,finance_vader_naive,-0.017959210984748095,0,0,-0.017959210984748064,False
2021-01-11,combined_risk_parity__evidence_aware_finance,combined_risk_parity,Combined,Risk Parity,evidence_aware_finance,-0.017932079422828658,0,0,-0.017932079422828706,False
2021-01-12,equity_equal_weight__plain_vader_naive,equity_equal_weight,Equity,Equal Weight,plain_vader_naive,0.0038883684096287087,0,0,0.0038883684096286952,False
2021-01-12,equity_equal_weight__finance_vader_naive,equity_equal_weight,Equity,Equal Weight,finance_vader_naive,0.004033630674142398,0,0,0.0040336306741424188,False
2021-01-12,equity_equal_weight__evidence_aware_finance,equity_equal_weight,Equity,Equal Weight,evidence_aware_finance,0.0040279972694998618,0,0,0.0040279972694998722,False
2021-01-12,equity_minimum_variance__plain_vader_naive,equity_minimum_variance,Equity,Minimum Variance,plain_vader_naive,0.0010369934866691717,0,0,0.001036993486669191,False
2021-01-12,equity_minimum_variance__finance_vader_naive,equity_minimum_variance,Equity,Minimum Variance,finance_vader_naive,0.0010360398154361712,0,0,0.0010360398154360961,False
2021-01-12,equity_minimum_variance__evidence_aware_finance,equity_minimum_variance,Equity,Minimum Variance,evidence_aware_finance,0.00093978786661431989,0,0,0.0009397878666144166,False
2021-01-12,equity_maximum_sharpe__plain_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,plain_vader_naive,-0.012139038400164235,0,0,-0.012139038400164281,False
2021-01-12,equity_maximum_sharpe__finance_vader_naive,equity_maximum_sharpe,Equity,Maximum Sharpe,finance_vader_naive,-0.012154944541950286,0,0,-0.012154944541950319,False
2021-01-12,equity_maximum_sharpe__evidence_aware_finance,equity_maximum_sharpe,Equity,Maximum Sharpe,evidence_aware_finance,-0.012296483281217723,0,0,-0.012296483281217685,False
2021-01-12,equity_risk_parity__plain_vader_naive,equity_risk_parity,Equity,Risk Parity,plain_vader_naive,0.00031161383848014228,0,0,0.00031161383848021806,False
2021-01-12,equity_risk_parity__finance_vader_naive,equity_risk_parity,Equity,Risk Parity,finance_vader_naive,0.00040390144121104358,0,0,0.00040390144121094096,False
2021-01-12,equity_risk_parity__evidence_aware_finance,equity_risk_parity,Equity,Risk Parity,evidence_aware_finance,0.000351987429769285,0,0,0.00035198742976927377,False
2021-01-12,combined_equal_weight__plain_vader_naive,combined_equal_weight,Combined,Equal Weight,plain_vader_naive,0.0012775161002141341,0,0,0.0012775161002140933,False
2021-01-12,combined_equal_weight__finance_vader_naive,combined_equal_weight,Combined,Equal Weight,finance_vader_naive,0.0013968047984520061,0,0,0.001396804798452056,False
2021-01-12,combined_equal_weight__evidence_aware_finance,combined_equal_weight,Combined,Equal Weight,evidence_aware_finance,0.00139187898056024,0,0,0.0013918789805602572,False
2021-01-12,combined_minimum_variance__plain_vader_naive,combined_minimum_variance,Combined,Minimum Variance,plain_vader_naive,0.0010370108339795166,0,0,0.0010370108339794459,False
2021-01-12,combined_minimum_variance__finance_vader_naive,combined_minimum_variance,Combined,Minimum Variance,finance_vader_naive,0.0010360572398798265,0,0,0.0010360572398797618,False
2021-01-12,combined_minimum_variance__evidence_aware_finance,combined_minimum_variance,Combined,Minimum Variance,evidence_aware_finance,0.00093980550719999375,0,0,0.0009398055072000755,False
2021-01-12,combined_maximum_sharpe__plain_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,plain_vader_naive,-0.013630668551057193,0,0,-0.013630668551057212,False
2021-01-12,combined_maximum_sharpe__finance_vader_naive,combined_maximum_sharpe,Combined,Maximum Sharpe,finance_vader_naive,-0.013617492826154768,0,0,-0.013617492826154765,False
2021-01-12,combined_maximum_sharpe__evidence_aware_finance,combined_maximum_sharpe,Combined,Maximum Sharpe,evidence_aware_finance,-0.01347264801743904,0,0,-0.013472648017439082,False
2021-01-12,combined_risk_parity__plain_vader_naive,combined_risk_parity,Combined,Risk Parity,plain_vader_naive,-0.0012396510569098003,0,0,-0.0012396510569098185,False
