date,fund_id,family,method,gross_return,turnover,transaction_cost,net_return,is_rebalance
2021-01-01,crypto_equal_weight,Crypto,Equal Weight,0.011329133285298942,0.0,0.0,0.011329133285298942,True
2021-01-01,crypto_minimum_variance,Crypto,Minimum Variance,0.008836879385856856,0.0,0.0,0.008836879385856866,True
2021-01-01,crypto_maximum_sharpe,Crypto,Maximum Sharpe,0.002646846330605676,0.0,0.0,0.0026468463306057455,True
2021-01-01,crypto_risk_parity,Crypto,Risk Parity,0.011175373261714692,0.0,0.0,0.011175373261714583,True
2021-01-02,crypto_equal_weight,Crypto,Equal Weight,0.019978567082061763,0.0,0.0,0.019978567082061804,False
2021-01-02,crypto_minimum_variance,Crypto,Minimum Variance,0.040700537782940055,0.0,0.0,0.04070053778294014,False
2021-01-02,crypto_maximum_sharpe,Crypto,Maximum Sharpe,0.04316765814049778,0.0,0.0,0.04316765814049783,False
2021-01-02,crypto_risk_parity,Crypto,Risk Parity,0.02405776326524093,0.0,0.0,0.024057763265241006,False
2021-01-03,crypto_equal_weight,Crypto,Equal Weight,0.11648313458836891,0.0,0.0,0.11648313458836901,False
2021-01-03,crypto_minimum_variance,Crypto,Minimum Variance,0.11809632087589422,0.0,0.0,0.11809632087589428,False
2021-01-03,crypto_maximum_sharpe,Crypto,Maximum Sharpe,0.13393122432915458,0.0,0.0,0.1339312243291546,False
2021-01-03,crypto_risk_parity,Crypto,Risk Parity,0.11249914096084197,0.0,0.0,0.11249914096084201,False
2021-01-04,equity_equal_weight,Equity,Equal Weight,-0.013701064199660195,0.0,0.0,-0.013701064199660218,True
2021-01-04,equity_minimum_variance,Equity,Minimum Variance,0.0027188179890815407,0.0,0.0,0.002718817989081579,True
2021-01-04,equity_maximum_sharpe,Equity,Maximum Sharpe,-0.003064283638374193,0.0,0.0,-0.003064283638374188,True
2021-01-04,equity_risk_parity,Equity,Risk Parity,-0.011905940593485724,0.0,0.0,-0.011905940593485709,True
2021-01-04,crypto_equal_weight,Crypto,Equal Weight,0.04302587474388934,0.0,0.0,0.043025874743889414,False
2021-01-04,crypto_minimum_variance,Crypto,Minimum Variance,0.03451748647098163,0.0,0.0,0.03451748647098163,False
2021-01-04,crypto_maximum_sharpe,Crypto,Maximum Sharpe,0.05895529623019369,0.0,0.0,0.0589552962301938,False
2021-01-04,crypto_risk_parity,Crypto,Risk Parity,0.03960508465137975,0.0,0.0,0.039605084651379796,False
2021-01-04,combined_equal_weight,Combined,Equal Weight,-0.0038907547941801576,0.0,0.0,-0.003890754794180107,True
2021-01-04,combined_minimum_variance,Combined,Minimum Variance,0.0027187708799799766,0.0,0.0,0.0027187708799800703,True
2021-01-04,combined_maximum_sharpe,Combined,Maximum Sharpe,0.026603235946950906,0.0,0.0,0.0266032359469508,True
2021-01-04,combined_risk_parity,Combined,Risk Parity,-0.005491585459006042,0.0,0.0,-0.005491585459006076,True
2021-01-05,equity_equal_weight,Equity,Equal Weight,0.012741623294831668,0.0,0.0,0.012741623294831639,False
2021-01-05,equity_minimum_variance,Equity,Minimum Variance,0.0012713222425122734,0.0,0.0,0.0012713222425122517,False
2021-01-05,equity_maximum_sharpe,Equity,Maximum Sharpe,0.006554537398272934,0.0,0.0,0.006554537398272942,False
2021-01-05,equity_risk_parity,Equity,Risk Parity,0.008955168763819025,0.0,0.0,0.008955168763818966,False
2021-01-05,crypto_equal_weight,Crypto,Equal Weight,0.048157825155320876,0.0,0.0,0.048157825155320966,False
2021-01-05,crypto_minimum_variance,Crypto,Minimum Variance,0.028916059979053655,0.0,0.0,0.028916059979053665,False
2021-01-05,crypto_maximum_sharpe,Crypto,Maximum Sharpe,0.09505946175985402,0.0,0.0,0.09505946175985391,False
2021-01-05,crypto_risk_parity,Crypto,Risk Parity,0.04720492135610415,0.0,0.0,0.0472049213561041,False
2021-01-05,combined_equal_weight,Combined,Equal Weight,0.018935846474633634,0.0,0.0,0.018935846474633644,False
2021-01-05,combined_minimum_variance,Combined,Minimum Variance,0.0012713221036831153,0.0,0.0,0.0012713221036830813,False
2021-01-05,combined_maximum_sharpe,Combined,Maximum Sharpe,0.044275819172476964,0.0,0.0,0.04427581917247703,False
2021-01-05,combined_risk_parity,Combined,Risk Parity,0.013481922997424506,0.0,0.0,0.013481922997424567,False
2021-01-06,equity_equal_weight,Equity,Equal Weight,0.013716586163369607,0.0,0.0,0.013716586163369682,False
2021-01-06,equity_minimum_variance,Equity,Minimum Variance,0.006322437615854247,0.0,0.0,0.0063224376158541595,False
2021-01-06,equity_maximum_sharpe,Equity,Maximum Sharpe,-0.010498075829221775,0.0,0.0,-0.010498075829221798,False
2021-01-06,equity_risk_parity,Equity,Risk Parity,0.010789799573753608,0.0,0.0,0.010789799573753589,False
2021-01-06,crypto_equal_weight,Crypto,Equal Weight,0.19019363309393741,0.0,0.0,0.19019363309393733,False
2021-01-06,crypto_minimum_variance,Crypto,Minimum Variance,0.12395728426782518,0.0,0.0,0.12395728426782515,False
2021-01-06,crypto_maximum_sharpe,Crypto,Maximum Sharpe,0.27181368133653266,0.0,0.0,0.2718136813365326,False
2021-01-06,crypto_risk_parity,Crypto,Risk Parity,0.1814807481061383,0.0,0.0,0.18148074810613823,False
2021-01-06,combined_equal_weight,Combined,Equal Weight,0.04682554464297435,0.0,0.0,0.04682554464297439,False
2021-01-06,combined_minimum_variance,Combined,Minimum Variance,0.006322382312321149,0.0,0.0,0.006322382312321073,False
2021-01-06,combined_maximum_sharpe,Combined,Maximum Sharpe,0.12073762161631758,0.0,0.0,0.12073762161631763,False
2021-01-06,combined_risk_parity,Combined,Risk Parity,0.03363160602480573,0.0,0.0,0.03363160602480564,False
2021-01-07,equity_equal_weight,Equity,Equal Weight,0.00979755852435766,0.0,0.0,0.009797558524357708,False
2021-01-07,equity_minimum_variance,Equity,Minimum Variance,0.006415012906930974,0.0,0.0,0.006415012906930917,False
2021-01-07,equity_maximum_sharpe,Equity,Maximum Sharpe,0.01931477982690138,0.0,0.0,0.01931477982690133,False
2021-01-07,equity_risk_parity,Equity,Risk Parity,0.008823785781339001,0.0,0.0,0.008823785781338911,False
2021-01-07,crypto_equal_weight,Crypto,Equal Weight,-0.002506885055591313,0.0,0.0,-0.002506885055591268,False
2021-01-07,crypto_minimum_variance,Crypto,Minimum Variance,0.010613502084970763,0.0,0.0,0.010613502084970694,False
2021-01-07,crypto_maximum_sharpe,Crypto,Maximum Sharpe,-0.028916381108814462,0.0,0.0,-0.02891638110881445,False
2021-01-07,crypto_risk_parity,Crypto,Risk Parity,0.00046315921298348967,0.0,0.0,0.000463159212983566,False
2021-01-07,combined_equal_weight,Combined,Equal Weight,0.0075009639044954,0.0,0.0,0.007500963904495395,False
2021-01-07,combined_minimum_variance,Combined,Minimum Variance,0.006415011053282717,0.0,0.0,0.006415011053282793,False
2021-01-07,combined_maximum_sharpe,Combined,Maximum Sharpe,0.00828141595990948,0.0,0.0,0.008281415959909388,False
2021-01-07,combined_risk_parity,Combined,Risk Parity,0.007759143011985305,0.0,0.0,0.0077591430119852145,False
2021-01-08,equity_equal_weight,Equity,Equal Weight,0.0025391197143721156,0.0,0.0,0.00253911971437204,False
2021-01-08,equity_minimum_variance,Equity,Minimum Variance,-0.002683689349125802,0.0,0.0,-0.002683689349125773,False
2021-01-08,equity_maximum_sharpe,Equity,Maximum Sharpe,-0.0038840233018157867,0.0,0.0,-0.003884023301815809,False
2021-01-08,equity_risk_parity,Equity,Risk Parity,0.0025730597851095264,0.0,0.0,0.002573059785109466,False
2021-01-08,crypto_equal_weight,Crypto,Equal Weight,-0.008428588309419711,0.0,0.0,-0.008428588309419727,False
2021-01-08,crypto_minimum_variance,Crypto,Minimum Variance,-0.00293835461876293,0.0,0.0,-0.002938354618762906,False
2021-01-08,crypto_maximum_sharpe,Crypto,Maximum Sharpe,0.0007730258585234122,0.0,0.0,0.0007730258585234573,False
2021-01-08,crypto_risk_parity,Crypto,Risk Parity,-0.006498562701181732,0.0,0.0,-0.006498562701181765,False
2021-01-08,combined_equal_weight,Combined,Equal Weight,0.00014837913623014687,0.0,0.0,0.00014837913623022558,False
2021-01-08,combined_minimum_variance,Combined,Minimum Variance,-0.002683678939140964,0.0,0.0,-0.00268367893914101,False
2021-01-08,combined_maximum_sharpe,Combined,Maximum Sharpe,-0.004488595158864762,0.0,0.0,-0.004488595158864794,False
2021-01-08,combined_risk_parity,Combined,Risk Parity,0.0009590783705074942,0.0,0.0,0.0009590783705075712,False
2021-01-09,crypto_equal_weight,Crypto,Equal Weight,0.07992079206480072,0.0,0.0,0.07992079206480063,False
2021-01-09,crypto_minimum_variance,Crypto,Minimum Variance,0.05369325758989051,0.0,0.0,0.05369325758989052,False
2021-01-09,crypto_maximum_sharpe,Crypto,Maximum Sharpe,0.03692992332660883,0.0,0.0,0.036929923326608716,False
2021-01-09,crypto_risk_parity,Crypto,Risk Parity,0.07544154844033693,0.0,0.0,0.07544154844033701,False
2021-01-10,crypto_equal_weight,Crypto,Equal Weight,-0.030044249384713118,0.0,0.0,-0.030044249384713062,False
2021-01-10,crypto_minimum_variance,Crypto,Minimum Variance,-0.01863990856885628,0.0,0.0,-0.018639908568856334,False
2021-01-10,crypto_maximum_sharpe,Crypto,Maximum Sharpe,-0.05417437575307653,0.0,0.0,-0.05417437575307649,False
2021-01-10,crypto_risk_parity,Crypto,Risk Parity,-0.03013843444351751,0.0,0.0,-0.030138434443517492,False
2021-01-11,equity_equal_weight,Equity,Equal Weight,0.00024143705130121588,0.0,0.0,0.00024143705130130755,False
2021-01-11,equity_minimum_variance,Equity,Minimum Variance,1.2674176661756195e-05,0.0,0.0,1.2674176661731096e-05,False
2021-01-11,equity_maximum_sharpe,Equity,Maximum Sharpe,-0.0014195857884258573,0.0,0.0,-0.0014195857884258256,False
2021-01-11,equity_risk_parity,Equity,Risk Parity,-0.0008170621103919712,0.0,0.0,-0.0008170621103920084,False
2021-01-11,crypto_equal_weight,Crypto,Equal Weight,-0.12682212305461502,0.0,0.0,-0.12682212305461504,False
2021-01-11,crypto_minimum_variance,Crypto,Minimum Variance,-0.1275662862274129,0.0,0.0,-0.12756628622741295,False
2021-01-11,crypto_maximum_sharpe,Crypto,Maximum Sharpe,-0.1050696142858888,0.0,0.0,-0.10506961428588879,False
2021-01-11,crypto_risk_parity,Crypto,Risk Parity,-0.1252894178003795,0.0,0.0,-0.1252894178003795,False
2021-01-11,combined_equal_weight,Combined,Equal Weight,-0.023976108236173053,0.0,0.0,-0.02397610823617302,False
2021-01-11,combined_minimum_variance,Combined,Minimum Variance,1.2684227573161646e-05,0.0,0.0,1.2684227573167561e-05,False
2021-01-11,combined_maximum_sharpe,Combined,Maximum Sharpe,-0.04958295329594205,0.0,0.0,-0.04958295329594209,False
2021-01-11,combined_risk_parity,Combined,Risk Parity,-0.0179639712389321,0.0,0.0,-0.01796397123893212,False
2021-01-12,equity_equal_weight,Equity,Equal Weight,0.004053146990521044,0.0,0.0,0.0040531469905209505,False
2021-01-12,equity_minimum_variance,Equity,Minimum Variance,0.0007820816675501906,0.0,0.0,0.0007820816675501163,False
2021-01-12,equity_maximum_sharpe,Equity,Maximum Sharpe,-0.012320284728595607,0.0,0.0,-0.012320284728595587,False
2021-01-12,equity_risk_parity,Equity,Risk Parity,0.0003155267334347682,0.0,0.0,0.00031552673343471227,False
2021-01-12,crypto_equal_weight,Crypto,Equal Weight,-0.014374768661355,0.0,0.0,-0.014374768661355009,False
2021-01-12,crypto_minimum_variance,Crypto,Minimum Variance,-0.028508585694885392,0.0,0.0,-0.028508585694885347,False
2021-01-12,crypto_maximum_sharpe,Crypto,Maximum Sharpe,-0.004745797951033578,0.0,0.0,-0.004745797951033581,False
2021-01-12,crypto_risk_parity,Crypto,Risk Parity,-0.01636831530249659,0.0,0.0,-0.016368315302496605,False
2021-01-12,combined_equal_weight,Combined,Equal Weight,0.0014124661877677699,0.0,0.0,0.0014124661877676914,False
2021-01-12,combined_minimum_variance,Combined,Minimum Variance,0.0007820992153759932,0.0,0.0,0.0007820992153759754,False
2021-01-12,combined_maximum_sharpe,Combined,Maximum Sharpe,-0.013472648017439047,0.0,0.0,-0.013472648017439082,False
2021-01-12,combined_risk_parity,Combined,Risk Parity,-0.0012326286275509478,0.0,0.0,-0.0012326286275509135,False
2021-01-13,equity_equal_weight,Equity,Equal Weight,-0.0003666870544489759,0.0,0.0,-0.00036668705444897753,False
2021-01-13,equity_minimum_variance,Equity,Minimum Variance,-0.001497706628320696,0.0,0.0,-0.0014977066283207163,False
2021-01-13,equity_maximum_sharpe,Equity,Maximum Sharpe,-0.0003636037761739785,0.0,0.0,-0.00036360377617394857,False
2021-01-13,equity_risk_parity,Equity,Risk Parity,-8.985536054653139e-05,0.0,0.0,-8.985536054650911e-05,False
2021-01-13,crypto_equal_weight,Crypto,Equal Weight,0.08238049280592019,0.0,0.0,0.08238049280592019,False
2021-01-13,crypto_minimum_variance,Crypto,Minimum Variance,0.08289597886886285,0.0,0.0,0.0828959788688628,False
2021-01-13,crypto_maximum_sharpe,Crypto,Maximum Sharpe,0.09079812821295327,0.0,0.0,0.0907981282129533,False
2021-01-13,crypto_risk_parity,Crypto,Risk Parity,0.08300828356490669,0.0,0.0,0.08300828356490664,False
2021-01-13,combined_equal_weight,Combined,Equal Weight,0.014305437693911,0.0,0.0,0.014305437693910905,False
2021-01-13,combined_minimum_variance,Combined,Minimum Variance,-0.0014977065399102835,0.0,0.0,-0.0014977065399103262,False
2021-01-13,combined_maximum_sharpe,Combined,Maximum Sharpe,0.04565573023793694,0.0,0.0,0.04565573023793701,False
2021-01-13,combined_risk_parity,Combined,Risk Parity,0.010377401667392311,0.0,0.0,0.010377401667392316,False
2021-01-14,equity_equal_weight,Equity,Equal Weight,0.004186892503517239,0.0,0.0,0.0041868925035173366,False
2021-01-14,equity_minimum_variance,Equity,Minimum Variance,0.004141680211626977,0.0,0.0,0.004141680211626975,False
2021-01-14,equity_maximum_sharpe,Equity,Maximum Sharpe,-0.009051921813015467,0.0,0.0,-0.009051921813015507,False
2021-01-14,equity_risk_parity,Equity,Risk Parity,0.002648223385321194,0.0,0.0,0.0026482233853211135,False
2021-01-14,crypto_equal_weight,Crypto,Equal Weight,0.01840166500980352,0.0,0.0,0.01840166500980356,False
2021-01-14,crypto_minimum_variance,Crypto,Minimum Variance,0.03060199656649718,0.0,0.0,0.030601996566497203,False
2021-01-14,crypto_maximum_sharpe,Crypto,Maximum Sharpe,0.023727286622462665,0.0,0.0,0.023727286622462707,False
2021-01-14,crypto_risk_parity,Crypto,Risk Parity,0.020104277706822906,0.0,0.0,0.020104277706822993,False
2021-01-14,combined_equal_weight,Combined,Equal Weight,0.006223589963405872,0.0,0.0,0.006223589963405773,False
2021-01-14,combined_minimum_variance,Combined,Minimum Variance,0.0041417015391664504,0.0,0.0,0.004141701539166487,False
2021-01-14,combined_maximum_sharpe,Combined,Maximum Sharpe,0.021389081830566363,0.0,0.0,0.021389081830566425,False
2021-01-14,combined_risk_parity,Combined,Risk Parity,0.004581069554482176,0.0,0.0,0.00458106955448212,False
2021-01-15,equity_equal_weight,Equity,Equal Weight,-0.012468237405141813,0.0,0.0,-0.012468237405141802,False
2021-01-15,equity_minimum_variance,Equity,Minimum Variance,-0.0047847947044234425,0.0,0.0,-0.00478479470442339,False
2021-01-15,equity_maximum_sharpe,Equity,Maximum Sharpe,-0.010983856420970243,0.0,0.0,-0.010983856420970217,False
2021-01-15,equity_risk_parity,Equity,Risk Parity,-0.008569483860954328,0.0,0.0,-0.008569483860954352,False
2021-01-15,crypto_equal_weight,Crypto,Equal Weight,-0.04096622476883907,0.0,0.0,-0.040966224768839044,False
2021-01-15,crypto_minimum_variance,Crypto,Minimum Variance,-0.03765242411155524,0.0,0.0,-0.03765242411155523,False
2021-01-15,crypto_maximum_sharpe,Crypto,Maximum Sharpe,-0.046875691793211764,0.0,0.0,-0.046875691793211716,False
2021-01-15,crypto_risk_parity,Crypto,Risk Parity,-0.041341499565549306,0.0,0.0,-0.04134149956554933,False
2021-01-15,combined_equal_weight,Combined,Equal Weight,-0.018017192270282756,0.0,0.0,-0.018017192270282756,False
2021-01-15,combined_minimum_variance,Combined,Minimum Variance,-0.004784816218951052,0.0,0.0,-0.0047848162189511045,False
2021-01-15,combined_maximum_sharpe,Combined,Maximum Sharpe,-0.03732944836742149,0.0,0.0,-0.03732944836742147,False
2021-01-15,combined_risk_parity,Combined,Risk Parity,-0.013073496769973188,0.0,0.0,-0.013073496769973159,False
2021-01-16,crypto_equal_weight,Crypto,Equal Weight,0.03142831136056619,0.0,0.0,0.03142831136056623,False
2021-01-16,crypto_minimum_variance,Crypto,Minimum Variance,0.016851351596215158,0.0,0.0,0.016851351596215203,False
2021-01-16,crypto_maximum_sharpe,Crypto,Maximum Sharpe,0.04958569383085535,0.0,0.0,0.049585693830855426,False
2021-01-16,crypto_risk_parity,Crypto,Risk Parity,0.028922289388485577,0.0,0.0,0.02892228938848551,False
2021-01-17,crypto_equal_weight,Crypto,Equal Weight,0.008601021522056756,0.0,0.0,0.008601021522056662,False
2021-01-17,crypto_minimum_variance,Crypto,Minimum Variance,-0.0038806822496440605,0.0,0.0,-0.0038806822496441074,False
2021-01-17,crypto_maximum_sharpe,Crypto,Maximum Sharpe,0.025130001540178686,0.0,0.0,0.025130001540178748,False
2021-01-17,crypto_risk_parity,Crypto,Risk Parity,0.00723099654050991,0.0,0.0,0.00723099654050996,False
2021-01-18,crypto_equal_weight,Crypto,Equal Weight,0.020789190465857456,0.0,0.0,0.020789190465857477,False
2021-01-18,crypto_minimum_variance,Crypto,Minimum Variance,0.027608339206900194,0.0,0.0,0.0276083392069002,False
2021-01-18,crypto_maximum_sharpe,Crypto,Maximum Sharpe,0.01146399779029042,0.0,0.0,0.011463997790290392,False
2021-01-18,crypto_risk_parity,Crypto,Risk Parity,0.021317159664467074,0.0,0.0,0.02131715966446701,False
2021-01-19,equity_equal_weight,Equity,Equal Weight,0.007686465686841389,0.0,0.0,0.007686465686841393,False
2021-01-19,equity_minimum_variance,Equity,Minimum Variance,0.010900555255993675,0.0,0.0,0.01090055525599376,False
2021-01-19,equity_maximum_sharpe,Equity,Maximum Sharpe,0.008721894238694388,0.0,0.0,0.008721894238694405,False
2021-01-19,equity_risk_parity,Equity,Risk Parity,0.007416071243156967,0.0,0.0,0.007416071243157019,False
2021-01-19,crypto_equal_weight,Crypto,Equal Weight,0.009739555911656508,0.0,0.0,0.009739555911656428,False
2021-01-19,crypto_minimum_variance,Crypto,Minimum Variance,0.018128486451617142,0.0,0.0,0.018128486451617132,False
2021-01-19,crypto_maximum_sharpe,Crypto,Maximum Sharpe,0.01264270877066084,0.0,0.0,0.012642708770660871,False
2021-01-19,crypto_risk_parity,Crypto,Risk Parity,0.009212296821942283,0.0,0.0,0.009212296821942356,False
2021-01-19,combined_equal_weight,Combined,Equal Weight,0.007738513923559628,0.0,0.0,0.007738513923559731,False
2021-01-19,combined_minimum_variance,Combined,Minimum Variance,0.010900549919439216,0.0,0.0,0.010900549919439229,False
2021-01-19,combined_maximum_sharpe,Combined,Maximum Sharpe,0.012149566498056813,0.0,0.0,0.012149566498056874,False
2021-01-19,combined_risk_parity,Combined,Risk Parity,0.007425145229854711,0.0,0.0,0.007425145229854602,False
2021-01-20,equity_equal_weight,Equity,Equal Weight,0.0075308815780699995,0.0,0.0,0.0075308815780699145,False
2021-01-20,equity_minimum_variance,Equity,Minimum Variance,0.015094779536522192,0.0,0.0,0.015094779536522163,False
2021-01-20,equity_maximum_sharpe,Equity,Maximum Sharpe,0.026320554775343848,0.0,0.0,0.026320554775343785,False
2021-01-20,equity_risk_parity,Equity,Risk Parity,0.009658650658831426,0.0,0.0,0.009658650658831425,False
2021-01-20,crypto_equal_weight,Crypto,Equal Weight,-0.005084207126728094,0.0,0.0,-0.00508420712672808,False
2021-01-20,crypto_minimum_variance,Crypto,Minimum Variance,-0.006241074286105994,0.0,0.0,-0.006241074286105985,False
2021-01-20,crypto_maximum_sharpe,Crypto,Maximum Sharpe,-0.00512696039343572,0.0,0.0,-0.005126960393435742,False
2021-01-20,crypto_risk_parity,Crypto,Risk Parity,-0.00544783641731511,0.0,0.0,-0.005447836417315055,False
2021-01-20,combined_equal_weight,Combined,Equal Weight,0.005089689031193294,0.0,0.0,0.005089689031193334,False
2021-01-20,combined_minimum_variance,Combined,Minimum Variance,0.01509479113010954,0.0,0.0,0.015094791130109586,False
2021-01-20,combined_maximum_sharpe,Combined,Maximum Sharpe,0.008183036911608717,0.0,0.0,0.00818303691160871,False
2021-01-20,combined_risk_parity,Combined,Risk Parity,0.007457486673559994,0.0,0.0,0.007457486673559943,False
2021-01-21,equity_equal_weight,Equity,Equal Weight,-0.008091989758853555,0.0,0.0,-0.008091989758853502,False
2021-01-21,equity_minimum_variance,Equity,Minimum Variance,-0.009675037475983797,0.0,0.0,-0.00967503747598375,False
2021-01-21,equity_maximum_sharpe,Equity,Maximum Sharpe,-0.000274356918169433,0.0,0.0,-0.0002743569181694605,False
2021-01-21,equity_risk_parity,Equity,Risk Parity,-0.006819361555893077,0.0,0.0,-0.006819361555893022,False
2021-01-21,crypto_equal_weight,Crypto,Equal Weight,-0.13632142136362063,0.0,0.0,-0.13632142136362058,False
2021-01-21,crypto_minimum_variance,Crypto,Minimum Variance,-0.13339915104115288,0.0,0.0,-0.13339915104115285,False
2021-01-21,crypto_maximum_sharpe,Crypto,Maximum Sharpe,-0.15691351293621653,0.0,0.0,-0.15691351293621647,False
2021-01-21,crypto_risk_parity,Crypto,Risk Parity,-0.1358657764923105,0.0,0.0,-0.13586577649231046,False
2021-01-21,combined_equal_weight,Combined,Equal Weight,-0.03155162323514963,0.0,0.0,-0.031551623235149595,False
2021-01-21,combined_minimum_variance,Combined,Minimum Variance,-0.009675017840142955,0.0,0.0,-0.009675017840142908,False
2021-01-21,combined_maximum_sharpe,Combined,Maximum Sharpe,-0.08565919035245578,0.0,0.0,-0.08565919035245573,False
2021-01-21,combined_risk_parity,Combined,Risk Parity,-0.02355280574280974,0.0,0.0,-0.023552805742809713,False
2021-01-22,equity_equal_weight,Equity,Equal Weight,-0.0032570650886820855,0.0,0.0,-0.003257065088682065,False
2021-01-22,equity_minimum_variance,Equity,Minimum Variance,-0.0008720860472661716,0.0,0.0,-0.0008720860472661851,False
2021-01-22,equity_maximum_sharpe,Equity,Maximum Sharpe,-0.0068603653910371525,0.0,0.0,-0.006860365391037182,False
2021-01-22,equity_risk_parity,Equity,Risk Parity,-0.002799116737377548,0.0,0.0,-0.0027991167373775383,False
2021-01-22,crypto_equal_weight,Crypto,Equal Weight,0.06542067991706754,0.0,0.0,0.06542067991706757,False
2021-01-22,crypto_minimum_variance,Crypto,Minimum Variance,0.06313760876599214,0.0,0.0,0.06313760876599206,False
2021-01-22,crypto_maximum_sharpe,Crypto,Maximum Sharpe,0.08825367546465755,0.0,0.0,0.08825367546465746,False
2021-01-22,crypto_risk_parity,Crypto,Risk Parity,0.0653590087025185,0.0,0.0,0.06535900870251843,False
2021-01-22,combined_equal_weight,Combined,Equal Weight,0.007923676220714906,0.0,0.0,0.007923676220714881,False
2021-01-22,combined_minimum_variance,Combined,Minimum Variance,-0.0008720786935646421,0.0,0.0,-0.0008720786935646485,False
2021-01-22,combined_maximum_sharpe,Combined,Maximum Sharpe,0.037568330991341777,0.0,0.0,0.037568330991341714,False
2021-01-22,combined_risk_parity,Combined,Risk Parity,0.004918720964171241,0.0,0.0,0.00491872096417123,False
2021-01-23,crypto_equal_weight,Crypto,Equal Weight,-0.0033706145431242683,0.0,0.0,-0.003370614543124262,False
2021-01-23,crypto_minimum_variance,Crypto,Minimum Variance,-0.0015740146646955303,0.0,0.0,-0.0015740146646955333,False
2021-01-23,crypto_maximum_sharpe,Crypto,Maximum Sharpe,-0.007986106818635786,0.0,0.0,-0.007986106818635763,False
2021-01-23,crypto_risk_parity,Crypto,Risk Parity,-0.003995455116894971,0.0,0.0,-0.003995455116894919,False
2021-01-24,crypto_equal_weight,Crypto,Equal Weight,0.03009713098548589,0.0,0.0,0.03009713098548583,False
2021-01-24,crypto_minimum_variance,Crypto,Minimum Variance,0.04540597234011341,0.0,0.0,0.045405972340113454,False
2021-01-24,crypto_maximum_sharpe,Crypto,Maximum Sharpe,0.039903948714563,0.0,0.0,0.03990394871456293,False
2021-01-24,crypto_risk_parity,Crypto,Risk Parity,0.03005990644916355,0.0,0.0,0.030059906449163565,False
2021-01-25,equity_equal_weight,Equity,Equal Weight,0.0017190661049002161,0.0,0.0,0.0017190661049002465,False
2021-01-25,equity_minimum_variance,Equity,Minimum Variance,0.003810094059679939,0.0,0.0,0.0038100940596799138,False
2021-01-25,equity_maximum_sharpe,Equity,Maximum Sharpe,0.0023236472556026934,0.0,0.0,0.0023236472556027454,False
2021-01-25,equity_risk_parity,Equity,Risk Parity,0.003002661030577284,0.0,0.0,0.003002661030577336,False
2021-01-25,crypto_equal_weight,Crypto,Equal Weight,-0.024536357019030012,0.0,0.0,-0.02453635701903001,False
2021-01-25,crypto_minimum_variance,Crypto,Minimum Variance,-0.024556132491474026,0.0,0.0,-0.024556132491474036,False
2021-01-25,crypto_maximum_sharpe,Crypto,Maximum Sharpe,-0.030353343491730796,0.0,0.0,-0.0303533434917308,False
2021-01-25,crypto_risk_parity,Crypto,Risk Parity,-0.023649246142199137,0.0,0.0,-0.0236492461421991,False
2021-01-25,combined_equal_weight,Combined,Equal Weight,-0.002778121855874593,0.0,0.0,-0.00277812185587456,False
2021-01-25,combined_minimum_variance,Combined,Minimum Variance,0.0038101022217855323,0.0,0.0,0.003810102221785572,False
2021-01-25,combined_maximum_sharpe,Combined,Maximum Sharpe,-0.012629092790946575,0.0,0.0,-0.012629092790946594,False
2021-01-25,combined_risk_parity,Combined,Risk Parity,-0.00013327754843740113,0.0,0.0,-0.0001332775484373938,False
2021-01-26,equity_equal_weight,Equity,Equal Weight,-0.005633202476990917,0.0,0.0,-0.0056332024769909506,False
2021-01-26,equity_minimum_variance,Equity,Minimum Variance,-0.002730429138898068,0.0,0.0,-0.002730429138898094,False
2021-01-26,equity_maximum_sharpe,Equity,Maximum Sharpe,-0.00832589000899126,0.0,0.0,-0.00832589000899131,False
2021-01-26,equity_risk_parity,Equity,Risk Parity,-0.004170138214805778,0.0,0.0,-0.00417013821480583,False
2021-01-26,crypto_equal_weight,Crypto,Equal Weight,-0.0011297461414654076,0.0,0.0,-0.0011297461414654375,False
2021-01-26,crypto_minimum_variance,Crypto,Minimum Variance,0.0029423087944211498,0.0,0.0,0.0029423087944211446,False
2021-01-26,crypto_maximum_sharpe,Crypto,Maximum Sharpe,0.003376139263413314,0.0,0.0,0.0033761392634132914,False
2021-01-26,crypto_risk_parity,Crypto,Risk Parity,-0.0007431394837706002,0.0,0.0,-0.0007431394837705829,False
2021-01-26,combined_equal_weight,Combined,Equal Weight,-0.004887780413148798,0.0,0.0,-0.004887780413148746,False
2021-01-26,combined_minimum_variance,Combined,Minimum Variance,-0.002730413965180741,0.0,0.0,-0.0027304139651807002,False
2021-01-26,combined_maximum_sharpe,Combined,Maximum Sharpe,0.0006282263359233774,0.0,0.0,0.0006282263359234097,False
2021-01-26,combined_risk_parity,Combined,Risk Parity,-0.0038321546435494034,0.0,0.0,-0.003832154643549357,False
2021-01-27,equity_equal_weight,Equity,Equal Weight,-0.02568990468095619,0.0,0.0,-0.02568990468095622,False
2021-01-27,equity_minimum_variance,Equity,Minimum Variance,-0.02125917399407784,0.0,0.0,-0.02125917399407784,False
2021-01-27,equity_maximum_sharpe,Equity,Maximum Sharpe,-0.039302187404830505,0.0,0.0,-0.03930218740483049,False
2021-01-27,equity_risk_parity,Equity,Risk Parity,-0.025284993123130643,0.0,0.0,-0.025284993123130595,False
