date,sector,sector_display,headline_count,ticker_count_with_news,ticker_coverage,plain_compound,finance_compound,mean_reliability,evidence_aware_compound,plain_z,finance_z,evidence_aware_z
2020-01-13,Energy,Energy,19,5,1,0.13454349999999998,0.056935500000000007,0.28000000000000003,0.038933166666666671,NA,NA,NA
2020-01-13,Financials,Financials,33,5,1,0.19619,0.18920714285714285,0.48500000000000004,0.097235285714285719,NA,NA,NA
2020-01-13,Healthcare,Healthcare,24,5,1,0.13385750000000002,0.13385750000000002,0.32444444444444442,0.060456777777777783,NA,NA,NA
2020-01-13,Industrials,Industrials,10,4,0.80000000000000004,0.074045833333333338,0.0275625,0.035714285714285712,0.0039375,NA,NA,NA
2020-01-13,Materials,Materials,4,2,0.40000000000000002,0.32984999999999998,0.32984999999999998,0.25,0.16492499999999999,NA,NA,NA
2020-01-13,RealEstate,Real Estate,3,1,0.20000000000000001,0.23946666666666669,0.23946666666666669,0.25,0.059866666666666672,NA,NA,NA
2020-01-13,Tech,Tech,39,5,1,0.20091575,0.19547041666666667,0.26993464052287586,0.083176789215686275,NA,NA,NA
2020-01-13,Utilities,Utilities,6,4,0.80000000000000004,0.0065999999999999991,-0.013241666666666667,0,0,NA,NA,NA
2020-01-14,Comm,Comm/Telecom,4,2,0.40000000000000002,0.086300000000000002,0.12791666666666668,0.125,0.028754166666666667,NA,NA,NA
2020-01-14,Consumer,Consumer,19,5,1,0.042910000000000004,0.062139999999999994,0.22564102564102564,0.025397948717948721,NA,NA,NA
2020-01-14,Energy,Energy,23,5,1,0.2138183333333333,0.050966666666666674,0.20428571428571426,0.0013626190476190489,NA,NA,NA
2020-01-14,Financials,Financials,38,5,1,0.035565476190476196,0.035995952380952385,0.21222777222777225,0.0036539943389943394,NA,NA,NA
2020-01-14,Healthcare,Healthcare,9,4,0.80000000000000004,0.32362499999999994,0.29352499999999998,0.41666666666666663,0.16176666666666667,NA,NA,NA
2020-01-14,Industrials,Industrials,10,3,0.59999999999999998,0.14943833333333334,0.16838500000000001,0.39999999999999997,0.079134999999999997,NA,NA,NA
2020-01-14,Materials,Materials,4,2,0.40000000000000002,0.041999999999999996,0.032000000000000001,0.16666666666666666,0.010666666666666666,NA,NA,NA
2020-01-14,RealEstate,Real Estate,2,1,0.20000000000000001,0.14799999999999999,0,0,0,NA,NA,NA
2020-01-14,Tech,Tech,12,3,0.59999999999999998,0.22985333333333333,0.22985333333333333,0.33333333333333331,0.086924444444444429,NA,NA,NA
2020-01-14,Utilities,Utilities,5,3,0.59999999999999998,0.29271666666666668,0.24586666666666668,0.27777777777777773,0.084666666666666668,NA,NA,NA
2020-01-15,Comm,Comm/Telecom,9,3,0.59999999999999998,0.00069722222222221941,0.00069722222222221941,0.26111111111111113,0.005860555555555552,NA,NA,NA
2020-01-15,Consumer,Consumer,27,4,0.80000000000000004,0.11932547619047619,0.075670714285714286,0.15625,0.020338214285714286,NA,NA,NA
2020-01-15,Energy,Energy,13,5,1,0.086006666666666648,0.024349999999999997,0.20000000000000001,0.015956666666666664,NA,NA,NA
2020-01-15,Financials,Financials,36,5,1,0.060895968253968258,0.04405596825396825,0.12380952380952381,0.011138253968253967,NA,NA,NA
2020-01-15,Healthcare,Healthcare,12,3,0.59999999999999998,0.22993333333333332,0.22993333333333332,0.53333333333333333,0.14867,NA,NA,NA
2020-01-15,Industrials,Industrials,10,4,0.80000000000000004,-0.091731249999999973,-0.091731249999999973,0.21666666666666667,-0.024720416666666661,NA,NA,NA
2020-01-15,Materials,Materials,4,2,0.40000000000000002,0.17298333333333335,0.12365,0.25,0.061824999999999998,NA,NA,NA
2020-01-15,RealEstate,Real Estate,7,2,0.40000000000000002,0.025287500000000001,-0.00645,0.10000000000000001,-0.0012900000000000001,NA,NA,NA
2020-01-15,Tech,Tech,24,5,1,0.018463666666666666,0.067924333333333337,0.30410256410256409,0.039382102564102558,NA,NA,NA
2020-01-15,Utilities,Utilities,10,4,0.80000000000000004,0.11571250000000001,0.040329166666666666,0.11904761904761904,0.01057797619047619,NA,NA,NA
2020-01-16,Comm,Comm/Telecom,17,4,0.80000000000000004,0.1423625,0.14831249999999999,0.29999999999999999,0.083726785714285712,NA,NA,NA
2020-01-16,Consumer,Consumer,19,4,0.80000000000000004,0.22151928571428572,0.20758428571428572,0.24715909090909091,0.093817581168831168,NA,NA,NA
2020-01-16,Energy,Energy,13,3,0.59999999999999998,0.17142380952380953,0.1402009523809524,0.29166666666666669,0.048484523809523811,NA,NA,NA
2020-01-16,Financials,Financials,46,5,1,0.14342895726495727,0.093446153846153845,0.31938271604938268,0.045492839506172833,NA,NA,NA
2020-01-16,Healthcare,Healthcare,8,4,0.80000000000000004,0.12518125000000002,0.12518125000000002,0.10000000000000001,0.029857500000000006,NA,NA,NA
2020-01-16,Industrials,Industrials,4,2,0.40000000000000002,0.28566666666666668,0.28566666666666668,0.5,0.14283333333333334,NA,NA,NA
2020-01-16,Materials,Materials,4,4,0.80000000000000004,0.1101,0.1101,0.125,0.055050000000000002,NA,NA,NA
2020-01-16,RealEstate,Real Estate,3,3,0.59999999999999998,0.24766666666666667,0.12726666666666667,0.16666666666666666,0.063633333333333333,NA,NA,NA
2020-01-16,Tech,Tech,19,4,0.80000000000000004,0.22213055555555555,0.25794722222222222,0.41309523809523807,0.11694412698412698,NA,NA,NA
2020-01-16,Utilities,Utilities,11,4,0.80000000000000004,0.15306041666666667,-0.00620625,0.050000000000000003,-0.0012412500000000002,NA,NA,NA
2020-01-17,Comm,Comm/Telecom,8,3,0.59999999999999998,0.063399999999999998,0.063399999999999998,0.11111111111111112,0.021133333333333337,NA,NA,NA
2020-01-17,Consumer,Consumer,23,5,1,0.08010533333333332,0.066665333333333326,0.18666666666666668,0.025543999999999994,NA,NA,NA
2020-01-17,Energy,Energy,31,4,0.80000000000000004,0.14109055555555555,0.015213888888888902,0.19423558897243109,0.0046074561403508831,NA,NA,NA
2020-01-17,Financials,Financials,17,5,1,0.11717999999999999,0.096568000000000001,0.21666666666666665,0.033316666666666668,NA,NA,NA
2020-01-17,Healthcare,Healthcare,11,3,0.59999999999999998,0.20040555555555553,0.24563333333333334,0.30555555555555552,0.14965555555555554,NA,NA,NA
2020-01-17,Industrials,Industrials,12,4,0.80000000000000004,0.23608333333333334,0.2507166666666667,0.33035714285714285,0.11740059523809523,NA,NA,NA
2020-01-17,Materials,Materials,5,3,0.59999999999999998,0.31393333333333334,0.31393333333333334,0.38888888888888884,0.13208333333333333,NA,NA,NA
2020-01-17,RealEstate,Real Estate,3,2,0.40000000000000002,0.18714999999999998,0.11884999999999998,0.41666666666666663,0.03105833333333333,NA,NA,NA
2020-01-17,Tech,Tech,38,5,1,0.071415557775557775,0.079721012321012322,0.24476190476190479,0.020762464202464203,NA,NA,NA
2020-01-17,Utilities,Utilities,17,5,1,0.15105022222222222,0.060234666666666672,0.29333333333333333,0.017795999999999999,NA,NA,NA
2020-01-21,Comm,Comm/Telecom,19,4,0.80000000000000004,-0.027549999999999998,-0.033716666666666666,0.043269230769230768,0.00024375000000000037,NA,NA,NA
2020-01-21,Consumer,Consumer,51,5,1,0.070093106060606064,0.11612886363636363,0.28027777777777779,0.04938550252525252,NA,NA,NA
2020-01-21,Energy,Energy,28,4,0.80000000000000004,0.13746714285714287,0.070491071428571431,0.14166666666666666,0.017004404761904762,NA,NA,NA
2020-01-21,Financials,Financials,29,5,1,0.19930555555555557,0.15874888888888888,0.2095238095238095,0.05369238095238095,NA,NA,NA
2020-01-21,Healthcare,Healthcare,21,5,1,0.09057404761904761,0.078991190476190479,0.3621428571428571,0.034138904761904759,NA,NA,NA
2020-01-21,Industrials,Industrials,16,5,1,0.1046862857142857,0.10593771428571427,0.19166666666666668,0.040876380952380956,NA,NA,NA
2020-01-21,Materials,Materials,11,4,0.80000000000000004,0.012607499999999997,0.012607499999999997,0.125,-0.0021133333333333325,NA,NA,NA
2020-01-21,RealEstate,Real Estate,7,3,0.59999999999999998,0.083844444444444444,0.083844444444444444,0.25,0.062883333333333333,NA,NA,NA
2020-01-21,Tech,Tech,44,5,1,0.017946666666666677,0.047560000000000012,0.26310410020087438,0.022374058253574386,NA,NA,NA
2020-01-21,Utilities,Utilities,15,5,1,0.17614000000000002,0.092359166666666673,0.28333333333333333,0.050974166666666675,NA,NA,NA
2020-01-22,Comm,Comm/Telecom,4,3,0.59999999999999998,0.18275,0.18275,0.22222222222222221,0.12183333333333334,NA,NA,NA
2020-01-22,Consumer,Consumer,32,5,1,0.084426571428571434,0.086286761904761894,0.22380952380952382,0.024361571428571427,NA,NA,NA
2020-01-22,Energy,Energy,11,4,0.80000000000000004,0.11271666666666667,0.15245000000000003,0.28749999999999998,0.059268750000000009,NA,NA,NA
2020-01-22,Financials,Financials,4,3,0.59999999999999998,0.02551666666666667,0.02551666666666667,0.1111111111111111,0.0085055555555555561,NA,NA,NA
2020-01-22,Healthcare,Healthcare,13,4,0.80000000000000004,0.070555208333333341,0.078152083333333344,0.14583333333333331,0.023689583333333333,NA,NA,NA
2020-01-22,Industrials,Industrials,12,3,0.59999999999999998,-0.023519047619047617,-0.023519047619047617,0.041666666666666664,-0.001894047619047619,NA,NA,NA
2020-01-22,Materials,Materials,4,3,0.59999999999999998,-0.098666666666666666,-0.098666666666666666,0.16666666666666666,-0.049333333333333333,NA,NA,NA
2020-01-22,RealEstate,Real Estate,7,3,0.59999999999999998,0.017166666666666667,0.047266666666666672,0.28888888888888892,0.017464444444444446,NA,NA,NA
2020-01-22,Tech,Tech,14,4,0.80000000000000004,0.185395,0.168295,0.22348484848484848,0.079011060606060612,NA,NA,NA
2020-01-22,Utilities,Utilities,18,4,0.80000000000000004,0.13262812500000001,0.058146875000000001,0.19583333333333333,0.018957291666666667,NA,NA,NA
2020-01-23,Comm,Comm/Telecom,22,5,1,0.17530257142857142,0.21561828571428573,0.36222222222222222,0.10296711111111109,NA,NA,NA
2020-01-23,Consumer,Consumer,22,5,1,0.12958566666666668,0.11285866666666666,0.24727272727272726,0.045841151515151522,NA,NA,NA
2020-01-23,Energy,Energy,17,5,1,0.061573333333333327,-0.096983333333333338,0.31428571428571428,-0.007142857142857147,NA,NA,NA
2020-01-23,Financials,Financials,14,5,1,0.032470000000000006,0.032470000000000006,0.050000000000000003,0.010415000000000001,NA,NA,NA
2020-01-23,Healthcare,Healthcare,20,5,1,0.020309999999999998,0.0048011111111111084,0.11666666666666665,0.014883333333333332,NA,NA,NA
2020-01-23,Industrials,Industrials,14,4,0.80000000000000004,0.036994047619047621,0.036994047619047621,0,0,NA,NA,NA
2020-01-23,Materials,Materials,9,5,1,0.094070000000000001,0.094070000000000001,0.20666666666666664,0.046874666666666662,NA,NA,NA
2020-01-23,RealEstate,Real Estate,4,3,0.59999999999999998,0.314,0.314,0.44444444444444442,0.14476666666666668,NA,NA,NA
2020-01-23,Tech,Tech,36,5,1,0.034895925925925927,-0.046745555555555554,0.19285714285714287,-0.032294417989417991,NA,NA,NA
2020-01-23,Utilities,Utilities,8,4,0.80000000000000004,-0.035124999999999997,-0.0064333333333333334,0.0625,-0.0016083333333333334,NA,NA,NA
2020-01-24,Comm,Comm/Telecom,24,4,0.80000000000000004,0.13886280303030302,0.11770371212121213,0.24404761904761907,0.037607424242424241,NA,NA,NA
2020-01-24,Consumer,Consumer,23,5,1,0.078664230769230764,0.076902692307692311,0.1034920634920635,0.019257632478632481,NA,NA,NA
2020-01-24,Energy,Energy,14,5,1,0.18136166666666667,0.062835000000000002,0.31333333333333335,0.020028666666666674,NA,NA,NA
2020-01-24,Financials,Financials,6,3,0.59999999999999998,-0.044199999999999996,-0.060349999999999994,0.44444444444444442,-0.047894444444444441,NA,NA,NA
2020-01-24,Healthcare,Healthcare,14,5,1,0.22464533333333331,0.14522933333333332,0.43333333333333329,0.046409999999999993,NA,NA,NA
2020-01-24,Industrials,Industrials,11,3,0.59999999999999998,0.08224222222222223,0.09890888888888888,0.33333333333333331,0.04945444444444444,NA,NA,NA
2020-01-24,Materials,Materials,11,3,0.59999999999999998,0.14948,0.038953333333333333,0.055555555555555559,0.0050977777777777783,NA,NA,NA
2020-01-24,RealEstate,Real Estate,5,2,0.40000000000000002,0.090300000000000005,0,0,0,NA,NA,NA
2020-01-24,Tech,Tech,46,5,1,0.06600430107526882,0.067477849462365597,0.16666666666666666,0.019879462365591398,NA,NA,NA
2020-01-24,Utilities,Utilities,28,5,1,0.19892800000000002,0.041302588235294126,0.22222222222222224,0.019146509803921567,NA,NA,NA
2020-01-27,Comm,Comm/Telecom,20,4,0.80000000000000004,-0.045415909090909097,-0.039597727272727277,0.11111111111111112,-0.011521969696969699,NA,NA,NA
2020-01-27,Consumer,Consumer,42,5,1,0.036441111111111112,0.029246111111111119,0.15499260972945184,0.0071563132260851568,NA,NA,NA
2020-01-27,Energy,Energy,22,5,1,0.04191166666666666,-0.054505000000000005,0.18603174603174605,-0.021164206349206346,NA,NA,NA
2020-01-27,Financials,Financials,5,3,0.59999999999999998,-0.057133333333333321,-0.020722222222222236,0.5,-0.010361111111111118,NA,NA,NA
2020-01-27,Healthcare,Healthcare,23,5,1,0.27093777777777778,0.23599222222222221,0.33333333333333337,0.095938444444444451,NA,NA,NA
2020-01-27,Industrials,Industrials,18,5,1,0.063356666666666658,0.045096666666666667,0.20238095238095238,0.01260690476190476,NA,NA,NA
2020-01-27,Materials,Materials,14,4,0.80000000000000004,-0.0018416666666666685,-0.041749166666666664,0.14880952380952381,-0.015759285714285712,NA,NA,NA
2020-01-27,RealEstate,Real Estate,6,3,0.59999999999999998,0.085100000000000009,0.085100000000000009,0.1111111111111111,0.028366666666666669,NA,NA,NA
2020-01-27,Tech,Tech,31,5,1,-0.17687049999999999,-0.17998933333333333,0.16805555555555554,-0.057794472222222212,NA,NA,NA
2020-01-27,Utilities,Utilities,21,4,0.80000000000000004,0.00028968253968254115,-0.075099206349206346,0.17499999999999999,-0.017804246031746032,NA,NA,NA
2020-01-28,Comm,Comm/Telecom,15,4,0.80000000000000004,0.045885000000000009,0.084085000000000007,0.22500000000000001,0.043830000000000001,NA,NA,NA
2020-01-28,Consumer,Consumer,37,4,0.80000000000000004,0.048266428571428578,0.053985178571428573,0.22883597883597884,0.015297380952380951,NA,NA,NA
2020-01-28,Energy,Energy,6,2,0.40000000000000002,0.24658333333333335,0.095316666666666661,0.125,0.023829166666666665,NA,NA,NA
2020-01-28,Financials,Financials,10,4,0.80000000000000004,0.1616607142857143,0.15259285714285717,0.1875,0.070060714285714296,NA,NA,NA
2020-01-28,Healthcare,Healthcare,12,5,1,0.18641166666666664,0.16667833333333332,0.37333333333333335,0.099208999999999992,NA,NA,NA
2020-01-28,Industrials,Industrials,34,4,0.80000000000000004,0.0050489583333333324,-0.0076270833333333329,0.19500000000000001,0.0096088333333333338,NA,NA,NA
2020-01-28,Materials,Materials,16,5,1,0.16752500000000001,0.15964,0.32666666666666666,0.078569333333333352,NA,NA,NA
2020-01-28,RealEstate,Real Estate,4,3,0.59999999999999998,0.12631666666666666,0.12631666666666666,0.1111111111111111,0.042105555555555556,NA,NA,NA
2020-01-28,Tech,Tech,30,4,0.80000000000000004,-0.010494230769230777,-0.015499999999999986,0.32738095238095238,-0.030327014652014643,NA,NA,NA
2020-01-28,Utilities,Utilities,14,4,0.80000000000000004,0.019550000000000005,-0.055579999999999997,0.125,-0.015429999999999999,NA,NA,NA
2020-01-29,Comm,Comm/Telecom,11,4,0.80000000000000004,0.31587624999999997,0.34127625,0.47499999999999998,0.16683249999999999,NA,NA,NA
2020-01-29,Consumer,Consumer,35,5,1,0.0092407619047619061,0.0037677619047619083,0.10309523809523809,0.00033416666666666805,NA,NA,NA
2020-01-29,Energy,Energy,13,4,0.80000000000000004,0.013120833333333335,-0.021029166666666665,0,0,NA,NA,NA
2020-01-29,Financials,Financials,7,4,0.80000000000000004,0.19043125000000002,0.19043125000000002,0.22500000000000001,0.088937500000000017,NA,NA,NA
2020-01-29,Healthcare,Healthcare,12,5,1,0.14144200000000001,0.14144200000000001,0.25,0.055238666666666672,NA,NA,NA
2020-01-29,Industrials,Industrials,28,4,0.80000000000000004,0.013074166666666668,0.0014966666666666661,0.10389610389610389,-0.0017905411255411262,NA,NA,NA
2020-01-29,Materials,Materials,20,3,0.59999999999999998,0.10520714285714287,0.1148357142857143,0.22222222222222221,0.026481428571428572,NA,NA,NA
2020-01-29,RealEstate,Real Estate,5,3,0.59999999999999998,0.16463333333333333,0.16463333333333333,0.16666666666666666,0.082316666666666663,NA,NA,NA
2020-01-29,Tech,Tech,33,4,0.80000000000000004,0.14640099206349208,0.12874384920634921,0.21990358126721762,0.04672536337399974,NA,NA,NA
2020-01-29,Utilities,Utilities,11,4,0.80000000000000004,0.16526875000000002,0.10413125000000001,0.32500000000000001,0.046710000000000002,NA,NA,NA
2020-01-30,Comm,Comm/Telecom,18,4,0.80000000000000004,-0.013312499999999998,-0.021497916666666665,0.29391025641025642,-0.021811570512820514,NA,NA,NA
2020-01-30,Consumer,Consumer,40,5,1,0.044192952380952381,0.032344190476190478,0.28247933884297521,-0.0066668311688311693,NA,NA,NA
2020-01-30,Energy,Energy,15,4,0.80000000000000004,0.13462142857142859,0.10209761904761905,0.21875,0.03709553571428572,NA,NA,NA
2020-01-30,Financials,Financials,9,3,0.59999999999999998,0.034561111111111112,0.034561111111111112,0.1111111111111111,0.012572222222222221,NA,NA,NA
